Project,subID,ExpID,CoderID,Page Number,Question Number,Qtype,Concept,Concept-super,Question_ID,Question,Question-Notes,Answer (0 /1),Explanation,Needed Clarification/Repetition,Include? ,Exp Error?,Notes,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-102,E7,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_10.3,Which snack does Josh want- celery or carrots? (celery),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-102,E7,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Cont_10.4,"How did you know? (He tried it earlier, he likes celery)",#REF!,0,i don't know,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-102,E7,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_13.1,Which picture should April draw? (orange slice),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-102,E7,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_13.2,Why should she draw the slice? (doesn't look like apple),#REF!,0,i don't know,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-102,E7,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_14.1,How will Bill feel? (Sad),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-102,E7,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_14.2,Why (does Bill feel sad/happy)? (Remembers the puppy stole his snack),#REF!,NA,,0,0,0,No response,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-102,E7,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_14.3,Will Bill sit near or far from the puppy? (Far),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-102,E7,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_14.4,Why (will Bill sit far/near)? (Remembers the puppy stole his snack),#REF!,0,i don't know,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-102,E7,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Cont_15.1,Where is Jenni's snack? (on the desk),#REF!,NA,,NA,0,1,Exp didn't ask Q,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-102,E7,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_15.2,Where will Jenni look for her snack? (on the desk),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-102,E7,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_15.3,"Why does Jenni look on the desk? (she heard the announcment, knew)",#REF!,NA,,0,0,0,No response,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-102,E7,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Cont_16.1,Where is Melanie's cookie? (in her tummy),#REF!,0,,1,1,0,E had to explain that melanie ate the cookie,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-102,E7,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Cont_16.2,Did Melanie know that was Mitch's cookie? (Yes),#REF!,0,,1,1,0,E had to reexplain the story,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-102,E7,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_16.3,Why did Melanie eat Mitch's cookie? (Mean),#REF!,NA,,NA,0,1,Exp didn't ask Q,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-102,E7,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_16.4,Why is Mitch crying? (Doesn't have cookie),#REF!,0,i don't know,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-102,E7,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_16.5,Is Melanie being mean/naughty for taking Mitch's cookie? (Yes),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-102,E7,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_16.6,Why/why not (mean/naughty)? (She knew),#REF!,NA,,0,0,0,No response,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-102,E7,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_16.7,Should Melanie get in trouble? (Yes),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-102,E7,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_16.8,Why/why not (trouble)? (She knew),#REF!,NA,,NA,0,1,Exp didn't ask Q,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-102,E7,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_16.9,Now Mitch has a cookie. Should Melanie still get in trouble? (Yes),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-102,E7,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_16.91,Why/why not (still trouble)? (She knew),#REF!,NA,,NA,0,1,Exp didn't ask Q,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-102,E7,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_18.1,What does dad think Emma wants for snacktime? (string cheese),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-102,E7,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_18.2,Why does dad say that? (Thinks Emma wants string cheese),#REF!,0,i don't know,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-102,E7,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Cont_18.3,What snack does Emma want today? (yogurt),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-102,E7,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Cont_18.4,What snack did Dad pack for Emma today? (yogurt),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-102,E7,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_18.5,Why is Emma surprised? (thought dad packed string cheese),#REF!,NA,,0,0,0,No response,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-103,E5,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_1.1,Which one will Henry choose? (Chooses Same),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-103,E5,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFCImp_1.5.1,What happens next? ,#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-103,E5,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_1.5.2,Why does Rachel go there?,#REF!,1,"[laughing sneakily] ""because her raisins are in there (the yellow container)"" [opens yellow] ""let's check in this one [blue]"" [finds raisins]",0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-103,E5,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_2.1,Which one will Kari choose? (Chooses Opposite),#REF!,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-103,E5,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_3.1,Where will Joe look? (Chooses Opposite),#REF!,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-103,E5,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_4.1,Which snack? (one she's looking at),#REF!,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-103,E5,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_4.2,How'd you know that snack? (looking at it),#REF!,0,because I know.,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-103,E5,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_5.1,Where will Diana look? (Drawer),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-103,E5,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_5.2,"Why does she look in the drawer? (Thinks it's there, where she put it)",#REF!,0,cause it's in there,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-103,E5,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Cont_5.3,Where is her snack?,#REF!,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-103,E5,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Cont_6.1,Gives Sean pear?,#REF!,0,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-103,E5,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_7.1,Where will Allie look? (top of shelf),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-103,E5,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_7.2,"Why will she look on top of shelf? (thinks it's hers, looks like hers)",#REF!,0,cause it's hers,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-103,E5,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_7.3,Why does Sue feel sad? (Allie is taking her snack),#REF!,1,cause it's her snack.,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-103,E5,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_7.4,Is Allie being mean/naughty? (No),#REF!,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-103,E5,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_7.5,"Why/why not (mean/naughty)? (She didn't know, she thought it was hers, accident)",#REF!,1,cause she thinks its her snack.,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-103,E5,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_7.6,Should Allie get in trouble (No),#REF!,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-103,E5,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_7.7,"Why/why not (trouble)? (She didn't know, she thought it was hers, accident)",#REF!,0,because she took sue's snack.,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-103,E5,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Cont_8.1,What snack did Dad pack for Luke to have? (Chips),#REF!,0,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-103,E5,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_8.2,What does Luke think is inside the bag- crackers or chips? (Crackers),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-103,E5,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_8.3,Why does he think that? (Expectations),#REF!,0,cause it's chips... and crackers are also chips.,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-103,E5,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_8.5,Will Luke be happy or Sad? (Sad),#REF!,NA,NA,NA,NA,1,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-103,E5,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_8.6,Why? (because he wanted crackers),#REF!,NA,NA,NA,NA,1,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-103,E5,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Cont_9.1,Gives Sarah fruit snacks?,#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-103,E5,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_10.1,Which snack will mom pack? (Carrots),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-103,E5,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_10.2,"Why will mom pack carrots? (Near ""glasses"")",#REF!,0,"""I don't know""",0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-103,E5,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_10.3,Which snack does Josh want- celery or carrots? (celery),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-103,E5,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Cont_10.4,"How did you know? (He tried it earlier, he likes celery)",#REF!,1,I don't know. Because he tried it today.,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-103,E5,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_13.1,Which picture should April draw? (orange slice),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-103,E5,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_13.2,Why should she draw the slice? (doesn't look like apple),#REF!,0,cause it's just one slice,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-103,E5,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_14.1,How will Bill feel? (Sad),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-103,E5,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_14.2,Why (does Bill feel sad/happy)? (Remembers the puppy stole his snack),#REF!,1,cause the puppy took his snack,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-103,E5,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_14.3,Will Bill sit near or far from the puppy? (Far),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-103,E5,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_14.4,Why (will Bill sit far/near)? (Remembers the puppy stole his snack),#REF!,1,because he's gonna take his snack,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-103,E5,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Cont_15.1,Where is Jenni's snack? (on the desk),#REF!,0,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-103,E5,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_15.2,Where will Jenni look for her snack? (on the desk),#REF!,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-103,E5,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_15.3,"Why does Jenni look on the desk? (she heard the announcment, knew)",#REF!,1,cause her snack is on there.,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-103,E5,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Cont_16.1,Where is Melanie's cookie? (in her tummy),#REF!,1,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-103,E5,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Cont_16.2,Did Melanie know that was Mitch's cookie? (Yes),#REF!,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-103,E5,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_16.3,Why did Melanie eat Mitch's cookie? (Mean),#REF!,1,because she didn't have a cookie,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-103,E5,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_16.4,Why is Mitch crying? (Doesn't have cookie),#REF!,1,because his cookie is not there,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-103,E5,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_16.5,Is Melanie being mean/naughty for taking Mitch's cookie? (Yes),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-103,E5,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_16.6,Why/why not (mean/naughty)? (She knew),#REF!,0,because she thought it was her cookie,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-103,E5,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_16.7,Should Melanie get in trouble? (Yes),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-103,E5,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_16.8,Why/why not (trouble)? (She knew),#REF!,1,because it was his cookie.,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-103,E5,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_16.9,Now Mitch has a cookie. Should Melanie still get in trouble? (Yes),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-103,E5,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_16.91,Why/why not (still trouble)? (She knew),#REF!,0,cause she thought it was hers.,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-103,E5,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_18.1,What does dad think Emma wants for snacktime? (string cheese),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-103,E5,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_18.2,Why does dad say that? (Thinks Emma wants string cheese),#REF!,0,because they were all out,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-103,E5,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Cont_18.3,What snack does Emma want today? (yogurt),#REF!,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-103,E5,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Cont_18.4,What snack did Dad pack for Emma today? (yogurt),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-103,E5,C5,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_18.5,Why is Emma surprised? (thought dad packed string cheese),#REF!,0,cause her dad packed yogurt,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-104,E5,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_1.1,Which one will Henry choose? (Chooses Same),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-104,E5,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFCImp_1.5.1,What happens next? ,#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-104,E5,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_1.5.2,Why does Rachel go there?,#REF!,1,she thinks its in the yellow but its not. its in here on the blue mat,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-104,E5,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_2.1,Which one will Kari choose? (Chooses Opposite),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-104,E5,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_3.1,Where will Joe look? (Chooses Opposite),#REF!,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-104,E5,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_4.1,Which snack? (one she's looking at),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-104,E5,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_4.2,How'd you know that snack? (looking at it),#REF!,0,because i just know,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-104,E5,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_5.1,Where will Diana look? (Drawer),#REF!,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-104,E5,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_5.2,"Why does she look in the drawer? (Thinks it's there, where she put it)",#REF!,1,because she thinks its in the drawer,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-104,E5,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Cont_5.3,Where is her snack?,#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-104,E5,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Cont_6.1,Gives Sean pear?,#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-104,E5,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_7.1,Where will Allie look? (top of shelf),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-104,E5,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_7.2,"Why will she look on top of shelf? (thinks it's hers, looks like hers)",#REF!,1,Because she thinks its there but its not,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-104,E5,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_7.3,Why does Sue feel sad? (Allie is taking her snack),#REF!,1,Because she [allie] is reaching for it,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-104,E5,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_7.4,Is Allie being mean/naughty? (No),#REF!,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-104,E5,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_7.5,"Why/why not (mean/naughty)? (She didn't know, she thought it was hers, accident)",#REF!,1,Because she think its there but its not,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-104,E5,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_7.6,Should Allie get in trouble (No),#REF!,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-104,E5,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_7.7,"Why/why not (trouble)? (She didn't know, she thought it was hers, accident)",#REF!,0,Because Sue is upset,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-104,E5,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Cont_8.1,What snack did Dad pack for Luke to have? (Chips),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-104,E5,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_8.2,What does Luke think is inside the bag- crackers or chips? (Crackers),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-104,E5,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_8.3,Why does he think that? (Expectations),#REF!,1,Because he first made crackers for lunch and then chips,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-104,E5,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_8.5,Will Luke be happy or Sad? (Sad),#REF!,NA,,NA,0,1,Exp didn't ask Q,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-104,E5,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_8.6,Why? (because he wanted crackers),#REF!,NA,,NA,0,1,Exp didn't ask Q (asked: what snack does luke want? answer: crackers),,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-104,E5,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Cont_9.1,Gives Sarah fruit snacks?,#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-104,E5,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_10.1,Which snack will mom pack? (Carrots),#REF!,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-104,E5,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_10.2,"Why will mom pack carrots? (Near ""glasses"")",#REF!,0,Because he doesn't know,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-104,E5,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_10.3,Which snack does Josh want- celery or carrots? (celery),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-104,E5,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Cont_10.4,"How did you know? (He tried it earlier, he likes celery)",#REF!,1,Because he loves it with peanut butter,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-104,E5,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_13.1,Which picture should April draw? (orange slice),#REF!,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-104,E5,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_13.2,Why should she draw the slice? (doesn't look like apple),#REF!,0,Because he needs it,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-104,E5,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_14.1,How will Bill feel? (Sad),#REF!,NA,NA,NA,NA,1,Response not caught on camera,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-104,E5,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_14.2,Why (does Bill feel sad/happy)? (Remembers the puppy stole his snack),#REF!,1,Because the friendly dog took the banana ,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-104,E5,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_2AFC_14.3,Will Bill sit near or far from the puppy? (Far),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-104,E5,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Expl_14.4,Why (will Bill sit far/near)? (Remembers the puppy stole his snack),#REF!,1,So the dog wouldn't get his banana,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
34yoC,Booklet2-104,E5,C7,#REF!,#REF!,#REF!,#REF!,#REF!,ToMS_Cont_15.1,Where is Jenni's snack? (on the desk),#REF!,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
